ENSEMBLE,DATE,REAL,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
iter-0,2002-10-01,39,5806922752,785118.25,1020194.9375,1191248000,1272236928,31558456,4265.96630859375,5542.36669921875,6475104,6475104,6911989,0,315139552,3650206.75,2964779,2.74880218505859
iter-0,2002-11-01,39,5783187968,762670.3125,985624.5625,1214982528,1302791296,31429492,4144.0380859375,5354.00048828125,6604067,6604067,7077963,0,315358272,3896488.75,3153119,2.83367562294006
iter-0,2002-12-01,39,5760499200,753646.5,967026.125,1237671296,1331801984,31306210,4095.03637695313,5253.33349609375,6727349,6727349,7235563,0,315567776,4137009,3339928,2.91581106185913
iter-0,2003-01-01,39,5737769984,730294.75,929821.5,1260397952,1360626560,31182706,3968.19165039062,5050.837890625,6850837.5,6850837.5,7392139,0,315774368,4380424.5,3531553,3.0006844997406
iter-0,2003-02-01,39,5737038848,0,0,1261128832,1361556352,31178734,0,0,6854809.5,6854809.5,7397190,0,315766496,4388295,3537734.5,3.00342226028442
iter-0,2000-01-01,18,8917232640,0,0,0,0,48463220,0,0,0,0,0,0,339163616,0,0,0
iter-0,2000-02-01,18,8917229568,0,0,0,0,48463196,0,0,0,0,0,0,339163648,0,0,0.084873370826244
iter-0,2000-03-01,18,8855650304,2123390.75,2123621.5,61579808,61585024,48128520,11540.1669921875,11540,334672.875,334672.875,334660,0,339303616,3.42981886863708,0,0.164271041750908
iter-0,2000-04-01,18,8796636160,1901014,1887736.75,120593728,120104864,47807796,10331.59765625,10257.2578125,655400.6875,655400.6875,652635,0,339458304,318.235656738281,4548.0009765625,0.249144420027733
iter-0,2000-05-01,18,8743563264,1760349.125,1695579.625,173666032,170972256,47519356,9567.1142578125,9213.5673828125,943837.125,943837.125,929042,0,339605696,2920.20141601562,25817.001953125,0.331279933452606
iter-0,2000-06-01,18,8690624512,1700401.375,1638625.75,226604672,221769648,47231648,9241.3115234375,8903.451171875,1231547.125,1231547.125,1205049,0,339753792,9831.955078125,50901,0.416153311729431
iter-0,2000-07-01,18,8643491840,1565372,1509394.625,273737728,267051488,46975488,8507.45703125,8201.7001953125,1487705.125,1487705.125,1451100,0,340039456,19167.953125,75951,0.498288840055466
iter-0,2000-08-01,18,8598238208,1454438.625,1398302.75,318991456,310398880,46729544,7904.5576171875,7597.41943359375,1733649.25,1733649.25,1686620,0,340336448,32153.7734375,105138,0.583162188529968
iter-0,2000-09-01,18,8555247104,1382861.625,1325874.25,361982080,351500960,46495900,7515.55224609375,7203.8388671875,1967293.875,1967293.875,1909939,0,340630880,47742.34765625,136780.015625,0.668035566806793
iter-0,2000-10-01,18,8515269120,1329802.625,1270949.375,401960544,389629472,46278628,7227.18798828125,6905.7666015625,2184568.25,2184568.25,2117112,0,340914176,64445.359375,169202,0.75017112493515
iter-0,2000-11-01,18,8475277824,1287609.125,1227013,441951648,427666848,46061284,6997.87548828125,6666.935546875,2401911,2401911,2323787,0,341205728,82883.4453125,204244,0.835044503211975
iter-0,2000-12-01,18,8437587968,1254191.125,1191768.75,479641600,463419936,45856448,6816.25634765625,6475.7666015625,2606747.75,2606747.75,2518060,0,341486912,101703.8984375,239515,0.917180001735687
iter-0,2001-01-01,18,8399489536,1226877,1163525.625,517740000,499489216,45649392,6667.81005859375,6321.87109375,2813804.25,2813804.25,2714038,0,341776480,122128.3515625,277189,1.00205338001251
iter-0,2001-02-01,18,8340299264,1873737.75,1873729,576930368,557574848,45327704,10183.357421875,10180.322265625,3135491,3135491,3029628,0,342058720,149890.578125,314403,1.08692681789398
iter-0,2001-03-01,18,8301640704,1364369.875,1401034,615588992,596803776,45117604,7415.0537109375,7610.60693359375,3345592.25,3345592.25,3242725,0,342303712,184901,344655,1.16358661651611
iter-0,2001-04-01,18,8261124608,1290701.5,1301814.625,656104832,637160000,44897408,7014.68212890625,7072.09716796875,3565787.25,3565787.25,3461960,0,342694912,253680.421875,414866.03125,1.24845993518829
iter-0,2001-05-01,18,8221886976,1294342.75,1283700.25,695342656,675671040,44684160,7034.47119140625,6973.00048828125,3779036,3779036,3671150,0,343057440,341157.125,508601,1.33059549331665
iter-0,2001-06-01,18,8181756928,1280801,1268368.5,735472576,714990464,44466060,6960.875,6890.2255859375,3997133.75,3997133.75,3884747,0,343418848,444739,619142,1.41546881198883
iter-0,2001-07-01,18,8143735296,1255829.375,1244567.125,773493632,752327488,44259420,6825.15966796875,6761.6005859375,4203770,4203770,4087595,0,343759552,554038.8125,734308,1.49760437011719
iter-0,2001-08-01,18,8105399808,1226453.125,1216663.5,811828608,790044032,44051076,6665.50634765625,6611.193359375,4412112,4412112,4292542,0,344105184,673414.3125,858961,1.58247780799866
iter-0,2001-09-01,18,8067615744,1210434.375,1204614.875,849611200,827387072,43845728,6578.44775390625,6543.677734375,4617452.5,4617452.5,4495396,0,344444544,799072.8125,988430,1.66735112667084
iter-0,2001-10-01,18,8031649280,1192006.75,1190271,885577152,863095232,43650260,6478.29736328125,6465.900390625,4812919.5,4812919.5,4689373,0,344767488,926112.875,1117730,1.74948668479919
iter-0,2001-11-01,18,7995204608,1169331.25,1170988.625,922021888,899395904,43452188,6355.06103515625,6361.3232421875,5010988.5,5010988.5,4886574,0,345096064,1062544,1255454,1.83436000347137
iter-0,2001-12-01,18,7960371200,1155425.125,1160353.625,956855168,934206464,43262876,6279.48486328125,6303.49951171875,5200300,5200300,5075679,0,345409280,1199316.5,1392488,1.91649556159973
iter-0,2002-01-01,18,7924651008,1146790.625,1155516.25,992574848,970027520,43068744,6232.55810546875,6277.677734375,5394428.5,5394428.5,5270287,0,345728480,1345125.75,1537496,2.0013689994812
iter-0,2002-02-01,18,7889208320,1138203.625,1151288.125,1028017216,1005717440,42876120,6185.88916015625,6253.58056640625,5587050,5587050,5464148,0,346043552,1495075.25,1685432.125,2.08624219894409
iter-0,2002-03-01,18,7857468928,1129313.375,1146238,1059755968,1037812096,42703624,6137.572265625,6226.14306640625,5759543.5,5759543.5,5638480,0,346324736,1633880.25,1821296.125,2.16290211677551
iter-0,2002-04-01,18,7822614016,1119859.5,1141515.25,1094610560,1073199040,42514200,6086.19287109375,6201.193359375,5948970.5,5948970.5,5830717,0,346632512,1791100.125,1974069.125,2.24777555465698
iter-0,2002-05-01,18,7789304320,1106222.625,1132282.75,1127920640,1107167488,42333164,6012.07958984375,6150.76611328125,6130003.5,6130003.5,6015240,0,346926912,1946689.75,2124148,2.32991099357605
iter-0,2002-06-01,18,7755229184,1095177.125,1124983.75,1161995520,1142041984,42147976,5952.04931640625,6111.38720703125,6315193,6315193,6204693,0,347227584,2111033.75,2281780,2.41478443145752
iter-0,2002-07-01,18,7722448384,1089070.75,1110101.25,1194776192,1175345024,41969820,5918.86279296875,6030.50048828125,6493349,6493349,6385608,0,347515488,2273138.25,2439522,2.49691987037659
iter-0,2002-08-01,18,7688817664,1081418.25,1084009.5,1228406400,1208949376,41787044,5877.27294921875,5889.28955078125,6676121.5,6676121.5,6568176,0,347810240,2443375,2610034,2.58179330825806
iter-0,2002-09-01,18,7655603712,1068363.375,1054247.5,1261620608,1241631104,41606532,5806.322265625,5727.16064453125,6856634,6856634,6745718,0,348102560,2616058.5,2787297,2.66666674613953
iter-0,2002-10-01,18,7624057856,1048844.5,1020194.9375,1293165440,1272236928,41435088,5700.24169921875,5542.36669921875,7028073,7028073,6911989,0,348383104,2785523.25,2964779,2.74880218505859
iter-0,2002-11-01,18,7592261120,1023264.6875,985624.5625,1324961664,1302791296,41262280,5561.22119140625,5354.00048828125,7200879,7200879,7077963,0,348670368,2963266.25,3153119,2.83367562294006
iter-0,2002-12-01,18,7561816064,1012610.5625,967026.125,1355406592,1331801984,41096816,5503.318359375,5253.33349609375,7366340,7366340,7235563,0,348945760,3137861,3339928,2.91581106185913
iter-0,2003-01-01,18,7531246592,983954.0625,929821.5,1385976320,1360626560,40930676,5347.576171875,5050.837890625,7532480,7532480,7392139,0,349219008,3314626.75,3531553,3.0006844997406
iter-0,2003-02-01,18,7530259968,0,0,1386962688,1361556352,40925316,0,0,7537841,7537841,7397190,0,349213312,3320326.75,3537734.5,3.00342226028442
iter-0,2000-01-01,19,7048006656,0,0,0,0,38304384,0,0,0,0,0,0,311767872,0,0,0
iter-0,2000-02-01,19,7047997440,0,0,0,0,38304332,0,0,0,0,0,0,311767936,0,0,0.084873370826244
iter-0,2000-03-01,19,6986418176,2123294.75,2123621.5,61579212,61585024,37969660,11539.6455078125,11540,334669.625,334669.625,334660,0,311907904,8.45193958282471,0,0.164271041750908
iter-0,2000-04-01,19,6927400960,1901898.875,1887736.75,120596488,120104864,37648916,10336.4072265625,10257.2578125,655415.6875,655415.6875,652635,0,312062624,292.247650146484,4548.0009765625,0.249144420027733
iter-0,2000-05-01,19,6874187776,1770178.625,1695579.625,173809504,170972256,37359712,9620.5361328125,9213.5673828125,944616.8125,944616.8125,929042,0,312211232,1686.119140625,25817.001953125,0.331279933452606
iter-0,2000-06-01,19,6820815872,1717652.625,1638625.75,227181152,221769648,37069648,9335.068359375,8903.451171875,1234680.125,1234680.125,1205049,0,312363008,4906.74951171875,50901,0.416153311729431
iter-0,2000-07-01,19,6773217280,1579831.125,1509394.625,274779712,267051488,36810960,8586.0380859375,8201.7001953125,1493368,1493368,1451100,0,312652640,10268.533203125,75951,0.498288840055466
iter-0,2000-08-01,19,6727671808,1459380.125,1398302.75,320324736,310398880,36563432,7931.4140625,7597.41943359375,1740895.375,1740895.375,1686620,0,312952160,20750.771484375,105138,0.583162188529968
iter-0,2000-09-01,19,6684744192,1375394.625,1325874.25,363252576,351500960,36329744,7503.39453125,7203.8388671875,1974580.875,1974580.875,1909939,0,313246464,36463.15625,136780.015625,0.668035566806793
iter-0,2000-10-01,19,6645150208,1313350.25,1270949.375,402845824,389629472,36113156,7197.17138671875,6905.7666015625,2191170.5,2191170.5,2117112,0,313527904,55021.82421875,169202,0.75017112493515
iter-0,2000-11-01,19,6605789184,1264310,1227013,442206048,427666848,35896956,6955.78466796875,6666.935546875,2407375.25,2407375.25,2323787,0,313816384,76542.15625,204244,0.835044503211975
iter-0,2000-12-01,19,6568905728,1224499.125,1191768.75,479089504,463419936,35693552,6763.60302734375,6475.7666015625,2610778.25,2610778.25,2518060,0,314093632,99296.5859375,239515,0.917180001735687
iter-0,2001-01-01,19,6531836928,1190873,1163525.625,516157568,499489216,35488272,6606.82080078125,6321.87109375,2816063.75,2816063.75,2714038,0,314378208,124711.171875,277189,1.00205338001251
iter-0,2001-02-01,19,6472873984,1887414.75,1873729,575120768,557574848,35165868,10314.8623046875,10180.322265625,3138465,3138465,3029628,0,314660416,152506.3125,314403,1.08692681789398
iter-0,2001-03-01,19,6433805312,1379733.625,1401034,614189632,596803776,34952796,7516.86181640625,7610.60693359375,3351529.5,3351529.5,3242725,0,314909568,183340.25,344655,1.16358661651611
iter-0,2001-04-01,19,6393422336,1281449.25,1301814.625,654572992,637160000,34733196,6959.54150390625,7072.09716796875,3571126.25,3571126.25,3461960,0,315299776,253123.046875,414866.03125,1.24845993518829
iter-0,2001-05-01,19,6355118080,1254903.625,1283700.25,692876992,675671040,34525404,6802.07861328125,6973.00048828125,3778907.25,3778907.25,3671150,0,315654112,348807.53125,508601,1.33059549331665
iter-0,2001-06-01,19,6316653568,1219249.25,1268368.5,731340928,714990464,34316992,6604.59814453125,6890.2255859375,3987315,3987315,3884747,0,316000896,466999.40625,619142,1.41546881198883
iter-0,2001-07-01,19,6280911360,1170143.5,1244567.125,767082240,752327488,34123396,6337.5244140625,6761.6005859375,4180906,4180906,4087595,0,316321760,596149.6875,734308,1.49760437011719
iter-0,2001-08-01,19,6245570048,1121995.75,1216663.5,802423808,790044032,33931912,6080.048828125,6611.193359375,4372390.5,4372390.5,4292542,0,316641504,741408.9375,858961,1.58247780799866
iter-0,2001-09-01,19,6211298304,1090301.75,1204614.875,836694656,827387072,33746192,5908.42236328125,6543.677734375,4558109.5,4558109.5,4495396,0,316950592,897321.875,988430,1.66735112667084
iter-0,2001-10-01,19,6179164160,1058778.25,1190271,868828864,863095232,33572080,5735.8310546875,6465.900390625,4732217,4732217,4689373,0,317240576,1057340.625,1117730,1.74948668479919
iter-0,2001-11-01,19,6147040256,1025586.9375,1170988.625,900952576,899395904,33398074,5555.70703125,6361.3232421875,4906223.5,4906223.5,4886574,0,317531968,1230945.125,1255454,1.83436000347137
iter-0,2001-12-01,19,6116644352,1004643.9375,1160353.625,931346496,934206464,33233422,5441.4677734375,6303.49951171875,5070862,5070862,5075679,0,317807072,1405872.875,1392488,1.91649556159973
iter-0,2002-01-01,19,6085689856,990916.5,1155516.25,962297344,970027520,33065778,5366.62841796875,6277.677734375,5238487,5238487,5270287,0,318085280,1592671.125,1537496,2.0013689994812
iter-0,2002-02-01,19,6055150080,978554.25,1151288.125,992836800,1005717440,32900308,5303.4970703125,6253.58056640625,5403955.5,5403955.5,5464148,0,318358272,1784690.5,1685432.125,2.08624219894409
iter-0,2002-03-01,19,6027921408,967484.4375,1146238,1020065280,1037812096,32752700,5245.212890625,6226.14306640625,5551562,5551562,5638480,0,318600832,1962131.125,1821296.125,2.16290211677551
iter-0,2002-04-01,19,5998114816,956651.875,1141515.25,1049871744,1073199040,32591084,5187.42724609375,6201.193359375,5713178.5,5713178.5,5830717,0,318865408,2162562.5,1974069.125,2.24777555465698
iter-0,2002-05-01,19,5969716736,942529.4375,1132282.75,1078269568,1107167488,32437072,5111.9990234375,6150.76611328125,5867189,5867189,6015240,0,319117792,2360174,2124148,2.32991099357605
iter-0,2002-06-01,19,5940722688,931643.4375,1124983.75,1107263232,1142041984,32279792,5054.06787109375,6111.38720703125,6024466,6024466,6204693,0,319375008,2567957.25,2281780,2.41478443145752
iter-0,2002-07-01,19,5912836608,926496.125,1110101.25,1135149056,1175345024,32128496,5027.0576171875,6030.50048828125,6175762,6175762,6385608,0,319621088,2771875.5,2439522,2.49691987037659
iter-0,2002-08-01,19,5884222976,920312.8125,1084009.5,1163762944,1208949376,31973222,4994.3291015625,5889.28955078125,6331035,6331035,6568176,0,319873056,2984930.25,2610034,2.58179330825806
iter-0,2002-09-01,19,5855975936,908872.875,1054247.5,1192009600,1241631104,31819918,4932.96240234375,5727.16064453125,6484339,6484339,6745718,0,320122976,3199985,2787297,2.66666674613953
iter-0,2002-10-01,19,5829204992,890462.5625,1020194.9375,1218780288,1272236928,31674604,4833.60009765625,5542.36669921875,6629651,6629651,6911989,0,320362848,3410141.5,2964779,2.74880218505859
iter-0,2002-11-01,19,5802325504,865524.25,985624.5625,1245659520,1302791296,31528692,4698.52490234375,5354.00048828125,6775561,6775561,7077963,0,320608192,3629773.75,3153119,2.83367562294006
iter-0,2002-12-01,19,5776619520,855565,967026.125,1271364864,1331801984,31389144,4644.64697265625,5253.33349609375,6915105.5,6915105.5,7235563,0,320843264,3844730.5,3339928,2.91581106185913
iter-0,2003-01-01,19,5750738944,833606.375,929821.5,1297244544,1360626560,31248640,4525.685546875,5050.837890625,7055604.5,7055604.5,7392139,0,321076576,4061422,3531553,3.0006844997406
iter-0,2003-02-01,19,5749904384,0,0,1298078848,1361556352,31244110,0,0,7060134,7060134,7397190,0,321069568,4068416.25,3537734.5,3.00342226028442
iter-0,2000-01-01,36,10867573760,0,0,0,0,59062904,0,0,0,0,0,0,325248128,0,0,0
iter-0,2000-02-01,36,10867571712,0,0,0,0,59062888,0,0,0,0,0,0,325248128,0,0,0.084873370826244
iter-0,2000-03-01,36,10805991424,2123453.75,2123621.5,61580136,61585024,58728212,11540.509765625,11540,334674.65625,334674.65625,334660,0,325388128,0.65473210811615,0,0.164271041750908
iter-0,2000-04-01,36,10746939392,1904872.25,1887736.75,120631600,120104864,58407276,10352.56640625,10257.2578125,655606.5,655606.5,652635,0,325543136,1.40061497688293,4548.0009765625,0.249144420027733
iter-0,2000-05-01,36,10693557248,1779348.625,1695579.625,174013616,170972256,58117156,9670.373046875,9213.5673828125,945726.125,945726.125,929042,0,325693120,3.33317732810974,25817.001953125,0.331279933452606
iter-0,2000-06-01,36,10639799296,1734069.875,1638625.75,227771632,221769648,57824992,9424.29296875,8903.451171875,1237889.25,1237889.25,1205049,0,325848128,7.74682760238647,50901,0.416153311729431
iter-0,2000-07-01,36,10591561728,1607902.875,1509394.625,276009536,267051488,57562828,8738.6025390625,8201.7001953125,1500051.75,1500051.75,1451100,0,326143104,16.0496406555176,75951,0.498288840055466
iter-0,2000-08-01,36,10544773120,1509252.75,1398302.75,322797792,310398880,57308544,8202.4599609375,7597.41943359375,1754335.75,1754335.75,1686620,0,326453088,35.6321029663086,105138,0.583162188529968
iter-0,2000-09-01,36,10499943424,1446023.5,1325874.25,367627104,351500960,57064904,7858.8232421875,7203.8388671875,1997973.5,1997973.5,1909939,0,326763040,80.2680435180664,136780.015625,0.668035566806793
iter-0,2000-10-01,36,10458001408,1397907.5,1270949.375,409569344,389629472,56836960,7597.3232421875,6905.7666015625,2225920.25,2225920.25,2117112,0,327062944,177.500747680664,169202,0.75017112493515
iter-0,2000-11-01,36,10415857664,1359099,1227013,451712992,427666848,56607916,7386.40771484375,6666.935546875,2454961.75,2454961.75,2323787,0,327372704,409.268890380859,204244,0.835044503211975
iter-0,2000-12-01,36,10376000512,1327900.5,1191768.75,491569696,463419936,56391304,7216.8505859375,6475.7666015625,2671574.5,2671574.5,2518060,0,327672224,899.484802246094,239515,0.917180001735687
iter-0,2001-01-01,36,10335603712,1302081.125,1163525.625,531966496,499489216,56171756,7076.52734375,6321.87109375,2891122.25,2891122.25,2714038,0,327981248,1877.08239746094,277189,1.00205338001251
iter-0,2001-02-01,36,10273315840,2008221.25,1873729,594254784,557574848,55833232,10914.24609375,10180.322265625,3229645.5,3229645.5,3029628,0,328289728,3397.11157226562,314403,1.08692681789398
iter-0,2001-03-01,36,10230722560,1520339.25,1401034,636848128,596803776,55601748,8262.712890625,7610.60693359375,3461131,3461131,3242725,0,328568096,5037.06982421875,344655,1.16358661651611
iter-0,2001-04-01,36,10182892544,1535136.125,1301814.625,684678016,637160000,55341800,8343.130859375,7072.09716796875,3721076.25,3721076.25,3461960,0,329021312,11794.8232421875,414866.03125,1.24845993518829
iter-0,2001-05-01,36,10135059456,1585806.375,1283700.25,732510848,675671040,55081840,8618.513671875,6973.00048828125,3981037.25,3981037.25,3671150,0,329456704,26403.390625,508601,1.33059549331665
iter-0,2001-06-01,36,10085260288,1599177.5,1268368.5,782309952,714990464,54811192,8691.1826171875,6890.2255859375,4251684.5,4251684.5,3884747,0,329900064,48019.6484375,619142,1.41546881198883
iter-0,2001-07-01,36,10037434368,1587142.5,1244567.125,830136320,752327488,54551268,8625.7744140625,6761.6005859375,4511610.5,4511610.5,4087595,0,330323904,74205.3671875,734308,1.49760437011719
iter-0,2001-08-01,36,9988835328,1559961,1216663.5,878734528,790044032,54287144,8478.048828125,6611.193359375,4775731,4775731,4292542,0,330756512,106591.671875,858961,1.58247780799866
iter-0,2001-09-01,36,9940711424,1544230.5,1204614.875,926858432,827387072,54025604,8392.556640625,6543.677734375,5037274,5037274,4495396,0,331183488,144603.703125,988430,1.66735112667084
iter-0,2001-10-01,36,9894749184,1524038.125,1190271,972821056,863095232,53775804,8282.81640625,6465.900390625,5287071,5287071,4689373,0,331591168,186922.234375,1117730,1.74948668479919
iter-0,2001-11-01,36,9848066048,1497423.5,1170988.625,1019504128,899395904,53522092,8138.17138671875,6361.3232421875,5540783.5,5540783.5,4886574,0,332006496,236590.5625,1255454,1.83436000347137
iter-0,2001-12-01,36,9803460608,1478382.125,1160353.625,1064109120,934206464,53279672,8034.685546875,6303.49951171875,5783202,5783202,5075679,0,332402528,290558.96875,1392488,1.91649556159973
iter-0,2002-01-01,36,9757840384,1462831.875,1155516.25,1109729024,970027520,53031740,7950.17333984375,6277.677734375,6031136.5,6031136.5,5270287,0,332805632,352480.6875,1537496,2.0013689994812
iter-0,2002-02-01,36,9712718848,1447343.875,1151288.125,1154851200,1005717440,52786508,7865.99951171875,6253.58056640625,6276365.5,6276365.5,5464148,0,333202688,420413.9375,1685432.125,2.08624219894409
iter-0,2002-03-01,36,9672406016,1433082.125,1146238,1195163648,1037812096,52567420,7788.4892578125,6226.14306640625,6495454.5,6495454.5,5638480,0,333556512,486577.5625,1821296.125,2.16290211677551
iter-0,2002-04-01,36,9628217344,1418509.5,1141515.25,1239351808,1073199040,52327268,7709.291015625,6201.193359375,6735607.5,6735607.5,5830717,0,333943392,564720.625,1974069.125,2.24777555465698
iter-0,2002-05-01,36,9586004992,1400990,1132282.75,1281564160,1107167488,52097852,7614.07568359375,6150.76611328125,6965023,6965023,6015240,0,334313216,644889.375,2124148,2.32991099357605
iter-0,2002-06-01,36,9542832128,1386895,1124983.75,1324737536,1142041984,51863212,7537.47314453125,6111.38720703125,7199660.5,7199660.5,6204693,0,334690944,732154.0625,2281780,2.41478443145752
iter-0,2002-07-01,36,9501339648,1377929.125,1110101.25,1366230016,1175345024,51637708,7488.74560546875,6030.50048828125,7425163,7425163,6385608,0,335052640,820461.5,2439522,2.49691987037659
iter-0,2002-08-01,36,9458812928,1366732.125,1084009.5,1408755968,1208949376,51406588,7427.8916015625,5889.28955078125,7656282.5,7656282.5,6568176,0,335422752,915350.25,2610034,2.58179330825806
iter-0,2002-09-01,36,9416821760,1349658.375,1054247.5,1450747264,1241631104,51178372,7335.099609375,5727.16064453125,7884496,7884496,6745718,0,335789408,1013701.1875,2787297,2.66666674613953
iter-0,2002-10-01,36,9376889856,1326370,1020194.9375,1490678528,1272236928,50961356,7208.5322265625,5542.36669921875,8101513.5,8101513.5,6911989,0,336140960,1112148.375,2964779,2.74880218505859
iter-0,2002-11-01,36,9336534016,1296765.875,985624.5625,1531034112,1302791296,50742032,7047.640625,5354.00048828125,8320837.5,8320837.5,7077963,0,336500704,1217417.125,3153119,2.83367562294006
iter-0,2002-12-01,36,9297939456,1281069.125,967026.125,1569628800,1331801984,50532276,6962.33251953125,5253.33349609375,8530591,8530591,7235563,0,336845088,1323012.875,3339928,2.91581106185913
iter-0,2003-01-01,36,9259448320,1235603.125,929821.5,1608120576,1360626560,50323080,6715.23388671875,5050.837890625,8739786,8739786,7392139,0,337185376,1432716.375,3531553,3.0006844997406
iter-0,2003-02-01,36,9258210304,0,0,1609357824,1361556352,50316356,0,0,8746510,8746510,7397190,0,337181824,1436292.125,3537734.5,3.00342226028442
iter-0,2000-01-01,22,8912918528,0,0,0,0,48439772,0,0,0,0,0,0,321422144,0,0,0
iter-0,2000-02-01,22,8912913408,0,0,0,0,48439740,0,0,0,0,0,0,321422176,0,0,0.084873370826244
iter-0,2000-03-01,22,8851333120,2123451.75,2123621.5,61580128,61585024,48105068,11540.4990234375,11540,334674.59375,334674.59375,334660,0,321562144,0.730355083942413,0,0.164271041750908
iter-0,2000-04-01,22,8792282112,1904838.125,1887736.75,120631024,120104864,47784136,10352.3818359375,10257.2578125,655603.375,655603.375,652635,0,321717152,4.17392206192017,4548.0009765625,0.249144420027733
iter-0,2000-05-01,22,8738902016,1779233.375,1695579.625,174010352,170972256,47494032,9669.7470703125,9213.5673828125,945708.375,945708.375,929042,0,321867136,15.2764081954956,25817.001953125,0.331279933452606
iter-0,2000-06-01,22,8685149184,1733880.125,1638625.75,227763552,221769648,47201896,9423.26171875,8903.451171875,1237845.375,1237845.375,1205049,0,322022112,39.4789733886719,50901,0.416153311729431
iter-0,2000-07-01,22,8636917760,1607656.625,1509394.625,275994976,267051488,46939768,8737.2646484375,8201.7001953125,1499972.75,1499972.75,1451100,0,322317056,79.8682022094727,75951,0.498288840055466
iter-0,2000-08-01,22,8590139392,1508880.125,1398302.75,322773504,310398880,46685536,8200.435546875,7597.41943359375,1754203.75,1754203.75,1686620,0,322626976,158.137557983398,105138,0.583162188529968
iter-0,2000-09-01,22,8545324544,1445460.5,1325874.25,367588032,351500960,46441980,7855.763671875,7203.8388671875,1997761,1997761,1909939,0,322936832,302.1787109375,136780.015625,0.668035566806793
iter-0,2000-10-01,22,8503403008,1397141.5,1270949.375,409509856,389629472,46214144,7593.16015625,6905.7666015625,2225597,2225597,2117112,0,323236608,544.539672851563,169202,0.75017112493515
iter-0,2000-11-01,22,8461284864,1358247.625,1227013,451627712,427666848,45985244,7381.78076171875,6666.935546875,2454498.5,2454498.5,2323787,0,323546176,964.320373535156,204244,0.835044503211975
iter-0,2000-12-01,22,8421450752,1327257.375,1191768.75,491461856,463419936,45768752,7213.35498046875,6475.7666015625,2670988.25,2670988.25,2518060,0,323845536,1614.89709472656,239515,0.917180001735687
iter-0,2001-01-01,22,8381066752,1301843.875,1163525.625,531845728,499489216,45549276,7075.23828125,6321.87109375,2890466,2890466,2714038,0,324154464,2668.91845703125,277189,1.00205338001251
iter-0,2001-02-01,22,8318785536,2007953.75,1873729,594127104,557574848,45210788,10912.7919921875,10180.322265625,3228951.75,3228951.75,3029628,0,324462944,4213.53076171875,314403,1.08692681789398
iter-0,2001-03-01,22,8276202496,1519880,1401034,636709760,596803776,44979360,8260.2177734375,7610.60693359375,3460379.25,3460379.25,3242725,0,324741248,5916.39501953125,344655,1.16358661651611
iter-0,2001-04-01,22,8228344832,1537001.875,1301814.625,684566464,637160000,44719264,8353.2705078125,7072.09716796875,3720469.75,3720469.75,3461960,0,325194752,12383.62109375,414866.03125,1.24845993518829
iter-0,2001-05-01,22,8180398592,1587897,1283700.25,732511808,675671040,44458684,8629.875,6973.00048828125,3981042.5,3981042.5,3671150,0,325631200,25955.400390625,508601,1.33059549331665
iter-0,2001-06-01,22,8130723328,1588861.375,1268368.5,782186880,714990464,44188712,8635.1162109375,6890.2255859375,4251015.5,4251015.5,3884747,0,326073600,48531.90625,619142,1.41546881198883
iter-0,2001-07-01,22,8083491840,1559237.625,1244567.125,829418048,752327488,43932020,8474.1171875,6761.6005859375,4507707,4507707,4087595,0,326492480,79676.140625,734308,1.49760437011719
iter-0,2001-08-01,22,8036079104,1513435.375,1216663.5,876830848,790044032,43674340,8225.1923828125,6611.193359375,4765385,4765385,4292542,0,326915136,122024.7890625,858961,1.58247780799866
iter-0,2001-09-01,22,7989661184,1483035,1204614.875,923248768,827387072,43422068,8059.97265625,6543.677734375,5017656.5,5017656.5,4495396,0,327327712,174418.28125,988430,1.66735112667084
iter-0,2001-10-01,22,7945716736,1452297.375,1190271,967193408,863095232,43183240,7892.92041015625,6465.900390625,5256486,5256486,4689373,0,327718368,233768.828125,1117730,1.74948668479919
iter-0,2001-11-01,22,7901405696,1417336.625,1170988.625,1011503936,899395904,42942420,7702.91650390625,6361.3232421875,5497304,5497304,4886574,0,328113664,303474.25,1255454,1.83436000347137
iter-0,2001-12-01,22,7859290624,1393304.25,1160353.625,1053618560,934206464,42713532,7572.3056640625,6303.49951171875,5726188,5726188,5075679,0,328488672,378483.875,1392488,1.91649556159973
iter-0,2002-01-01,22,7816349184,1375296.375,1155516.25,1096560000,970027520,42480156,7474.43701171875,6277.677734375,5959565.5,5959565.5,5270287,0,328869120,463041.125,1537496,2.0013689994812
iter-0,2002-02-01,22,7773967360,1357831.125,1151288.125,1138941696,1005717440,42249820,7379.5166015625,6253.58056640625,6189900.5,6189900.5,5464148,0,329243008,554138.5,1685432.125,2.08624219894409
iter-0,2002-03-01,22,7736201216,1340748,1146238,1176707968,1037812096,42044568,7286.673828125,6226.14306640625,6395152.5,6395152.5,5638480,0,329575328,641826.5625,1821296.125,2.16290211677551
iter-0,2002-04-01,22,7694938112,1322364,1141515.25,1217970688,1073199040,41820312,7186.7607421875,6201.193359375,6619406,6619406,5830717,0,329937440,744706,1974069.125,2.24777555465698
